strategy,period_start,n_holdings,max_weight,top3_weight,top5_weight,effective_n,herfindahl
FULL_ALPHA_CONVICTION,2022-02-28,28,0.23013754495838698,0.4639964957250673,0.6770526520969723,7.825098824079767,0.12779391321202901
FULL_ALPHA_CONVICTION,2022-03-31,28,0.17956439707784108,0.516864446219816,0.7416007742663631,7.660660282854358,0.13053705073414384
FULL_ALPHA_CONVICTION,2022-04-29,28,0.19424106274789746,0.5531961582015821,0.7832642134276377,6.921140785998547,0.1444848516913567
FULL_ALPHA_CONVICTION,2022-05-31,28,0.2157882852910674,0.6085754651182157,0.7827674067734769,6.690714375027499,0.14946087128340313
FULL_ALPHA_CONVICTION,2022-06-30,28,0.3023125158712115,0.7277543592449132,0.8905668542868401,4.9603004582185175,0.20160069101119493
FULL_ALPHA_CONVICTION,2022-07-29,28,0.22741283709724422,0.5867747685758742,0.7910604696620013,6.629312463167784,0.15084520537475993
FULL_ALPHA_CONVICTION,2022-08-31,28,0.2955864418522902,0.6753290617677103,0.8567810799141892,5.4830530160003415,0.18238014425209012
FULL_ALPHA_CONVICTION,2022-09-30,28,0.3556020651795826,0.7141237215020321,0.819927017195667,4.858117923947298,0.20584103055025968
FULL_ALPHA_CONVICTION,2022-10-31,28,0.25377380627539015,0.7196887766054987,0.8280462680232191,5.447444477157268,0.1835723161921692
FULL_ALPHA_CONVICTION,2022-11-30,28,0.2334996645400565,0.6770654213459617,0.8067673918424191,5.942462901131273,0.16828039428056488
FULL_ALPHA_CONVICTION,2022-12-30,28,0.2902041800613646,0.6712651839601147,0.8486396079987616,5.558528155134778,0.17990373927965703
FULL_ALPHA_CONVICTION,2023-01-31,28,0.27457965402389556,0.6898793176667462,0.8690268043448969,5.442794084497915,0.18372916271960116
FULL_ALPHA_CONVICTION,2023-02-28,28,0.22837550186664285,0.5608189676144436,0.8137369730273623,6.7099070787267845,0.14903336041275725
FULL_ALPHA_CONVICTION,2023-03-31,28,0.27301804279612046,0.6437347940930529,0.7938207022240261,5.8885998503544705,0.1698196558456598
FULL_ALPHA_CONVICTION,2023-04-28,28,0.1926982214806904,0.4602056115620069,0.7196434737361768,7.735263880093913,0.1292780718927276
FULL_ALPHA_CONVICTION,2023-05-31,28,0.24269636483454018,0.5890807142323519,0.8361289577818529,6.156622759178391,0.16242671333227038
FULL_ALPHA_CONVICTION,2023-06-30,28,0.22469056396511491,0.553866522209556,0.7872638074097951,6.991655794213353,0.1430276360039993
FULL_ALPHA_CONVICTION,2023-07-31,28,0.20561756171123033,0.5975261133617585,0.8440107406741347,6.428323703697931,0.15556155011682815
FULL_ALPHA_CONVICTION,2023-08-31,28,0.36874778845286155,0.6772098648492885,0.8444020642450727,4.732376347916637,0.21131032835971217
FULL_ALPHA_CONVICTION,2023-09-29,28,0.31043790807774,0.7450418313651237,0.8898676135252876,4.812129482847877,0.20780820706598854
FULL_ALPHA_CONVICTION,2023-10-31,28,0.3240922415518265,0.8123929166483479,0.8955261099716358,4.236740368297092,0.2360305123917561
FULL_ALPHA_CONVICTION,2023-11-30,28,0.32024031028626165,0.7805639939671494,0.9001691265569092,4.538082191842926,0.22035740159080233
FULL_ALPHA_CONVICTION,2023-12-29,28,0.3260119580895655,0.6680475990008181,0.8569005300899885,5.2539480854733585,0.19033305691864374
FULL_ALPHA_CONVICTION,2024-01-31,28,0.43010618805963496,0.7323140658534666,0.902252507951971,3.972315109306593,0.25174236496423363
FULL_ALPHA_CONVICTION,2024-02-29,28,0.3811927026827261,0.6550791476741855,0.8631126340961974,4.746755066221768,0.21067023388589567
FULL_ALPHA_CONVICTION,2024-03-28,28,0.37089965418353754,0.7944175515182801,0.906653409555178,4.142493892875167,0.24140047658728914
FULL_ALPHA_CONVICTION,2024-04-30,28,0.32314938293977996,0.7012633557522585,0.8852996120046996,5.014324223023731,0.19942866785685853
FULL_ALPHA_CONVICTION,2024-05-31,28,0.27105353946069966,0.7076794340389255,0.9281069384952633,4.854928571958165,0.20597625385797683
FULL_ALPHA_CONVICTION,2024-06-28,28,0.3022458181668592,0.7673223132800898,0.8595124003839231,4.628642071460815,0.21604608534450723
FULL_ALPHA_CONVICTION,2024-07-31,28,0.36715018115842774,0.729514936267094,0.8758936871425713,4.3958004371477175,0.227489854077376
FULL_ALPHA_CONVICTION,2024-08-30,28,0.21966266484029207,0.5621956839941071,0.7201642610926989,7.2160730876469605,0.13857952765360407
FULL_ALPHA_CONVICTION,2024-09-30,28,0.34797702130944713,0.5634432774728824,0.7243639252643137,5.869248993382798,0.17037954960292806
FULL_ALPHA_CONVICTION,2024-10-31,28,0.2011921178468394,0.5096969034521505,0.7098227157451205,7.997941066842797,0.1250321791124115
FULL_ALPHA_CONVICTION,2024-11-29,28,0.2810496061017729,0.6130150846570386,0.8138477178706769,6.186522568355758,0.16164169595291367
FULL_ALPHA_CONVICTION,2024-12-31,28,0.226116055152268,0.6023094527923998,0.8503016597369566,6.296597291201061,0.15881593720427567
FULL_ALPHA_CONVICTION,2025-01-31,29,0.3580144959217147,0.7440052666212406,0.9216540273415201,4.288888125705014,0.23316066325129858
FULL_ALPHA_CONVICTION,2025-02-28,29,0.2822185317480412,0.6639179360679375,0.8635854740612322,5.420829443141457,0.18447361432210715
FULL_ALPHA_CONVICTION,2025-03-31,29,0.27888528535354623,0.6400156124385956,0.8676095161390412,5.626621938907087,0.17772653127539606
FULL_ALPHA_CONVICTION,2025-04-30,29,0.2599586688893848,0.6968084984746177,0.8804023385637972,5.400006705160766,0.18518495524168588
FULL_ALPHA_CONVICTION,2025-05-30,29,0.26705884245278494,0.6550894555967364,0.8524809745708734,5.812847491303492,0.17203272604280156
FULL_ALPHA_CONVICTION,2025-06-30,29,0.2882152133741486,0.6827943942172898,0.8609972461401614,5.477168551128941,0.18257608665226896
FULL_ALPHA_CONVICTION,2025-07-31,29,0.2763113703630874,0.6907795896193111,0.8929145620185749,5.126237722633446,0.19507483930852137
FULL_ALPHA_CONVICTION,2025-08-29,29,0.2279385384957724,0.4877115589038937,0.6840574254371107,7.834584633307101,0.12763918533073326
FULL_ALPHA_CONVICTION,2025-09-30,29,0.34904177081521376,0.6886691840072665,0.8520697378561185,4.942963907837079,0.20230776891057164
FULL_ALPHA_CONVICTION,2025-10-31,29,0.4728285036588274,0.7330874434201082,0.8717363604056441,3.6853224318453917,0.27134667820618863
FULL_ALPHA_CONVICTION,2025-11-28,29,0.5103699671893993,0.7253825664909794,0.8794902597590281,3.3200569512912095,0.30119965249725256
FULL_ALPHA_CONVICTION,2025-12-31,29,0.6456063166816336,0.8724539860810581,0.9702911382954031,2.2293236703412127,0.4485665376023857
FULL_ALPHA_CONVICTION,2026-01-30,29,0.3859404449516832,0.7024329666807544,0.8327741979033031,4.344718963636527,0.23016448437046907
FULL_ALPHA_CONVICTION,2026-02-27,29,0.4105737378300972,0.8642331506575595,0.9220343723141514,3.4142852004642794,0.2928870733657571
FULL_ALPHA_CONVICTION,2026-03-31,29,0.5586427872024079,0.9373109134083647,0.969571094267345,2.290839795018766,0.4365211404893585
FULL_ALPHA_CONVICTION,2026-04-30,29,0.6196377122564197,0.9348540821449134,0.9711594524959893,2.11612035108543,0.4725629142440155
FULL_ALPHA_CONVICTION,2026-05-29,29,0.39920795093397987,0.8805528034881422,0.9699459233741444,3.4807829195325635,0.2872916878523096
FULL_ALPHA_CONVICTION,2026-06-30,29,0.4063328237590727,0.8607093569504886,0.9408486446144481,3.062123675279482,0.32657074176101963
FULL_ALPHA_CONVICTION,2026-07-31,29,0.31910454820815615,0.7537607885641981,0.9290784530090335,4.656322932678226,0.21476173677344573
FULL_ALPHA_CONVICTION,2026-08-31,58,0.3824882459616744,1.0189674435228444,1.4685269070184641,2.005708962338208,0.49857682185067553
FULL_ALPHA_RISK,2014-01-31,8,0.507863682604273,0.9995896914208207,1.0,2.212806609303147,0.45191477456537343
FULL_ALPHA_RISK,2014-02-28,8,0.6181248721068532,0.9981062608594105,1.0,1.9861819360943143,0.5034785493852738
FULL_ALPHA_RISK,2014-03-31,8,0.8244386361481301,0.9999518241075225,1.0,1.408843326435295,0.70980213430136
FULL_ALPHA_RISK,2014-04-30,8,0.8110338485565143,0.9988969146789386,1.0,1.4727534475218227,0.679000277801205
FULL_ALPHA_RISK,2014-05-30,8,0.6458731254282264,0.9995967493493685,1.0,1.8637033650938721,0.5365660752292688
FULL_ALPHA_RISK,2014-06-30,8,0.7664492270646829,0.9449307986004987,1.0,1.6479964756254253,0.6067974141877297
FULL_ALPHA_RISK,2014-07-31,8,0.5843255089703089,0.9268328561206426,1.0,2.4320004874174246,0.41118412811747174
FULL_ALPHA_RISK,2014-08-29,8,0.7180784673075381,0.995960969274166,1.0,1.7188645394373827,0.581779411382423
FULL_ALPHA_RISK,2014-09-30,8,0.6849044352442083,0.9998645734497118,1.0,1.9227724948081228,0.520082330437014
FULL_ALPHA_RISK,2014-10-31,8,0.8125792485399155,0.9997546453422477,1.0,1.4482857254814006,0.6904714880536481
FULL_ALPHA_RISK,2014-11-28,8,0.6552538158609437,0.9990617536862929,1.0,2.013149368023367,0.49673413005705636
FULL_ALPHA_RISK,2014-12-31,8,0.8342371235582707,0.9998935658612664,1.0,1.4071272204614882,0.7106677956752447
FULL_ALPHA_RISK,2015-01-30,8,0.6425351465547736,0.9999965466416337,1.0,1.9422246588389545,0.5148734959413972
FULL_ALPHA_RISK,2015-02-27,8,0.4255206012583955,0.9997339327770142,1.0,2.6229675691379613,0.38124756545451693
FULL_ALPHA_RISK,2015-03-31,8,0.7521163222379487,0.9997382222992779,1.0,1.596983554191598,0.6261805247620134
FULL_ALPHA_RISK,2015-04-30,8,0.8345560879294323,0.9996399542558139,1.0,1.3837893714559804,0.7226533319502454
FULL_ALPHA_RISK,2015-05-29,8,0.808360197638098,0.9992379461564582,1.0,1.4545883866450422,0.6874797084737253
FULL_ALPHA_RISK,2015-06-30,8,0.5225552569430812,0.9884061940102772,1.0,2.5739566906535454,0.3885069254005564
FULL_ALPHA_RISK,2015-07-31,8,0.7453611513711569,0.9990592066244798,1.0,1.6567655471743552,0.6035857045105258
FULL_ALPHA_RISK,2015-08-31,8,0.5549351474876764,0.9998329840171378,1.0,2.119350097440139,0.47184276029139877
FULL_ALPHA_RISK,2015-09-30,8,0.6829765593321759,0.9994161954737183,1.0,1.82957376497072,0.5465753932124205
FULL_ALPHA_RISK,2015-10-30,8,0.7747376975240529,0.9973598031877882,1.0000000000000002,1.5795968945298189,0.6330729083242842
FULL_ALPHA_RISK,2015-11-30,8,0.9126716972952356,0.995732251962394,1.0,1.191873863931206,0.8390149580943568
FULL_ALPHA_RISK,2015-12-31,8,0.7377794609317223,0.9851024606048199,1.0,1.7322619818080445,0.5772798863577507
FULL_ALPHA_RISK,2016-01-29,8,0.5624001198811012,0.996275556118757,0.9999999999999999,2.134360942779557,0.46852431561913327
FULL_ALPHA_RISK,2016-02-29,8,0.6425882050242289,0.9995988079562894,1.0000000000000002,2.089846137660457,0.4785041262030328
FULL_ALPHA_RISK,2016-03-31,8,0.8490131917078061,0.9999621213661729,1.0,1.3526538756993156,0.7392874244957933
FULL_ALPHA_RISK,2016-04-29,8,0.5829094591601586,0.9975318711835782,0.9999999999999999,2.098181310590602,0.47660323488369893
FULL_ALPHA_RISK,2016-05-31,8,0.9525123710086189,0.9973656807054787,1.0,1.1007354195959742,0.9084835303719497
FULL_ALPHA_RISK,2016-06-30,8,0.5488493314411548,0.9999055045369712,1.0000000000000002,1.9885929609078221,0.5028681181409217
FULL_ALPHA_RISK,2016-07-29,8,0.5393010264465671,0.9999999846260862,1.0,1.994950274249564,0.5012656269721649
FULL_ALPHA_RISK,2016-08-31,8,0.7933950683377584,0.9995190360116811,0.9999999999999999,1.536760338452051,0.6507195526709654
FULL_ALPHA_RISK,2016-09-30,8,0.9665766059689476,0.9958126866079564,1.0,1.0698389208634616,0.934720153191758
FULL_ALPHA_RISK,2016-10-31,8,0.4953628044641851,0.9986535971107531,1.0,2.327940432021959,0.4295642561315191
FULL_ALPHA_RISK,2016-11-30,8,0.4731190768520447,0.9978005524611805,1.0,2.7509626043111837,0.36350912165539634
FULL_ALPHA_RISK,2016-12-30,8,0.4398503417060521,0.9976992437367922,1.0,2.6647078507979725,0.37527566096994097
FULL_ALPHA_RISK,2017-01-31,8,0.5497998949548489,0.999998862079048,0.9999999999999999,2.0132904793406157,0.49669931401429745
FULL_ALPHA_RISK,2017-02-28,8,0.9636422165493136,0.9934508430382865,1.0,1.0761756920009822,0.929216304951708
FULL_ALPHA_RISK,2017-03-31,8,0.8117503261813351,0.9838041847175582,0.9999999999999999,1.4732062270715693,0.6787915918518713
FULL_ALPHA_RISK,2017-04-28,8,0.4865471832811466,0.9999601568814711,1.0,2.666296132359867,0.3750521136281013
FULL_ALPHA_RISK,2017-05-31,8,0.6579407079259512,0.9942628703762829,1.0,2.032493725203036,0.4920064389867206
FULL_ALPHA_RISK,2017-06-30,8,0.4900490450708967,0.9834373506828035,1.0,2.13980113301206,0.46733314819418037
FULL_ALPHA_RISK,2017-07-31,8,0.6017497588035717,0.9999521368702544,1.0,1.921954479576264,0.5203036859751597
FULL_ALPHA_RISK,2017-08-31,8,0.5098462240942687,0.995999708486546,1.0,2.473284346287367,0.40432067647259984
FULL_ALPHA_RISK,2017-09-29,8,0.5075717690817338,0.9999520120740577,1.0,2.475990093490871,0.40387883724934903
FULL_ALPHA_RISK,2017-10-31,8,0.45220947101382714,0.9960469012599082,1.0,2.5427088306285306,0.3932813651151755
FULL_ALPHA_RISK,2017-11-30,8,0.8620446888668611,0.9954742107644623,1.0000000000000002,1.3183853823128535,0.7585035554973254
FULL_ALPHA_RISK,2017-12-29,8,0.5445060323748475,0.9896564767691469,1.0,2.5164391056745843,0.39738692573366646
FULL_ALPHA_RISK,2018-01-31,8,0.5594407635945793,0.999410318943606,1.0,2.240956655281888,0.4462379928871095
FULL_ALPHA_RISK,2018-02-28,8,0.5037807856905896,0.9940777457040351,1.0,2.616163626126548,0.3822390885697714
FULL_ALPHA_RISK,2018-03-29,8,0.5023607397957545,0.9818465338029111,1.0,2.1728464791195123,0.46022579579815653
FULL_ALPHA_RISK,2018-04-30,8,0.5048087724702006,0.9887068421947148,1.0,2.515660660403127,0.39750989302339096
FULL_ALPHA_RISK,2018-05-31,8,0.709600299935734,0.9793752387845247,1.0,1.8505433223920738,0.5403818369987506
FULL_ALPHA_RISK,2018-06-29,8,0.6031890928092054,0.999992660116547,1.0,1.9200417725425691,0.5208220020524731
FULL_ALPHA_RISK,2018-07-31,8,0.8055943900965064,0.9986715221533367,1.0,1.4620590816162484,0.683966887914365
FULL_ALPHA_RISK,2018-08-31,8,0.7467194248137395,0.9519267884170272,1.0,1.710503262062672,0.5846232639124663
FULL_ALPHA_RISK,2018-09-28,8,0.6352129205662022,0.9812825273852421,1.0,2.089112185504137,0.47867223547819365
FULL_ALPHA_RISK,2018-10-31,8,0.5021057524284211,0.9988246165934016,0.9999999999999999,2.4319315968642106,0.41119577593770457
FULL_ALPHA_RISK,2018-11-30,8,0.7926758309193648,0.9922442996739803,1.0,1.5246167202549696,0.6559025535498291
FULL_ALPHA_RISK,2018-12-31,8,0.8086336992382884,0.9978668850371896,1.0,1.4773954961577833,0.6768668258436343
FULL_ALPHA_RISK,2019-01-31,8,0.6626600702232267,0.9974428129890953,1.0,1.9158702016482763,0.5219560276785308
FULL_ALPHA_RISK,2019-02-28,16,0.3709235795192957,0.8790353338175497,0.9735873021027545,3.661645223902687,0.2731012806680848
FULL_ALPHA_RISK,2019-03-29,18,0.41645904140319506,0.7351778911257586,0.9240095371600151,4.035594420404295,0.24779497041226894
FULL_ALPHA_RISK,2019-04-30,19,0.41473348700276746,0.8107561817795065,0.9665136440476207,3.6758949901395814,0.2720425917177868
FULL_ALPHA_RISK,2019-05-31,19,0.2579433215467621,0.7086569573758372,0.9215457309343092,5.086530926238393,0.19659764474085742
FULL_ALPHA_RISK,2019-06-28,19,0.3108967704839001,0.7520361625442797,0.9225646024593239,4.68729456146482,0.2133426834791222
FULL_ALPHA_RISK,2019-07-31,20,0.2767876884536161,0.7306383229326204,0.907822573073882,4.979313790777642,0.20083088594499393
FULL_ALPHA_RISK,2019-08-30,20,0.2748278086159285,0.6208361517069255,0.8282768359460633,5.741915105104236,0.17415792147659181
FULL_ALPHA_RISK,2019-09-30,21,0.33788686612801766,0.8255471910754468,0.9782254270131583,4.001442402664231,0.2499098823299774
FULL_ALPHA_RISK,2019-10-31,21,0.2775390166974329,0.7727560353277084,0.9194463051426448,4.678770541345632,0.2137313619385994
FULL_ALPHA_RISK,2019-11-29,22,0.34750912905598924,0.7630818696205806,0.889927892804974,4.430682526394756,0.2256988610767604
FULL_ALPHA_RISK,2019-12-31,22,0.37050713363882,0.6726046918986052,0.8800143990979585,4.748900773239887,0.21057504625807555
FULL_ALPHA_RISK,2020-01-31,22,0.3353235051437497,0.8011259626937511,0.9871521187909935,3.8914848002213844,0.25697132363027875
FULL_ALPHA_RISK,2020-02-28,26,0.3517902223931145,0.7614444068407134,0.8786784196566264,3.9915256064508626,0.2505307740939606
FULL_ALPHA_RISK,2020-03-31,26,0.4724974110114907,0.8606526255512411,0.9403665970926363,3.019906161883062,0.33113611695022016
FULL_ALPHA_RISK,2020-04-30,26,0.458035796320472,0.8392191904134968,0.9050805498170953,3.3695986451136197,0.29677124943356004
FULL_ALPHA_RISK,2020-05-29,26,0.4028825429040704,0.7046203314135915,0.8756258512970383,4.354890594623671,0.2296268937811089
FULL_ALPHA_RISK,2020-06-30,26,0.4233334941618265,0.7959171380923988,0.884721509323016,3.8704117930978175,0.2583704405260753
FULL_ALPHA_RISK,2020-07-31,26,0.4868581503584551,0.7805411891229017,0.9017985461911958,3.4381605230419816,0.290853202838601
FULL_ALPHA_RISK,2020-08-31,26,0.31845632145737957,0.714307824639936,0.9404631855685113,4.775167545522302,0.20941673574107467
FULL_ALPHA_RISK,2020-09-30,27,0.2686563040901877,0.6974161578550244,0.8689752941997171,5.364639302450107,0.18640582220379398
FULL_ALPHA_RISK,2020-10-30,27,0.5915089635884643,0.8453055056277468,0.9132227976653088,2.5873564184258147,0.38649487673152294
FULL_ALPHA_RISK,2020-11-30,27,0.25841851268299243,0.49855728830024326,0.6721480051196521,7.599795001471926,0.131582496607648
FULL_ALPHA_RISK,2020-12-31,27,0.30262253090052865,0.6883631548965172,0.8855929537973981,5.034773987042811,0.19861864754476355
FULL_ALPHA_RISK,2021-01-29,27,0.2032152100279695,0.5342546393375076,0.7919250455743876,7.091562573593365,0.1410126456084121
FULL_ALPHA_RISK,2021-02-26,27,0.3201581221622499,0.6986163287072573,0.8598617128932032,4.955620598110398,0.20179107342908872
FULL_ALPHA_RISK,2021-03-31,27,0.42944398293285946,0.7576735290139013,0.9016259994272268,3.7671918879990773,0.26544971154393315
FULL_ALPHA_RISK,2021-04-30,27,0.2757314488286476,0.679267811314975,0.874122004804031,5.433383261538623,0.18404738849893326
FULL_ALPHA_RISK,2021-05-28,27,0.2745406625254719,0.6278143078409791,0.8529859315319556,5.8578423887644675,0.17071131888390043
FULL_ALPHA_RISK,2021-06-30,27,0.21061342808975658,0.46500773692585784,0.7065526726369643,7.758474987332193,0.12889130939170007
FULL_ALPHA_RISK,2021-07-30,27,0.28316890527185823,0.7513352025644957,0.874856870293507,4.9145653117817885,0.20347679531344906
FULL_ALPHA_RISK,2021-08-31,27,0.21533068675172162,0.5503422592740262,0.7780033408260038,7.199367163918302,0.13890109744809065
FULL_ALPHA_RISK,2021-09-30,27,0.2484258923043061,0.611869006664417,0.7774505059144398,6.460618397410226,0.1547839445835178
FULL_ALPHA_RISK,2021-10-29,27,0.3673863687465527,0.6843488127409202,0.8380853244876701,4.793576590220681,0.20861250074528656
FULL_ALPHA_RISK,2021-11-30,27,0.1579936796968074,0.3961053876831299,0.6080034870265145,9.229179600099712,0.10835199262881351
FULL_ALPHA_RISK,2021-12-31,27,0.20534228152689063,0.5373230511107202,0.7583109799911688,7.410166908374306,0.13494972682327705
FULL_ALPHA_RISK,2022-01-31,27,0.4882385078279532,0.7380370119786284,0.8583055155612899,3.5430703575924474,0.2822410788024854
FULL_ALPHA_RISK,2022-02-28,28,0.2927113622532876,0.5936147497023221,0.769632937640427,6.230884747644781,0.16049085170095484
FULL_ALPHA_RISK,2022-03-31,28,0.2447534553347267,0.5153404932571545,0.7173481941011026,7.550372571069938,0.13244379540045575
FULL_ALPHA_RISK,2022-04-29,28,0.2763514178149576,0.5738445802067212,0.7768116007068517,6.497963675414916,0.1538943659816853
FULL_ALPHA_RISK,2022-05-31,28,0.2613424059428209,0.6139461297167024,0.8324709174295574,6.122101816490275,0.16334259539859916
FULL_ALPHA_RISK,2022-06-30,28,0.3244757003486919,0.7187519182135753,0.8802584668093307,4.890324801210035,0.20448539527529244
FULL_ALPHA_RISK,2022-07-29,28,0.26796037734173905,0.6280667447125593,0.7966095898488802,6.188382575140775,0.16159311223211692
FULL_ALPHA_RISK,2022-08-31,28,0.3432107371518686,0.7093463659409966,0.8767407617816068,4.849742086374504,0.20619653214333397
FULL_ALPHA_RISK,2022-09-30,28,0.4098053626758295,0.7416729809669831,0.8566929875344184,4.23203393452517,0.2362930013017958
FULL_ALPHA_RISK,2022-10-31,28,0.2816931823966093,0.7119697050707094,0.8061713527450722,5.496483658958416,0.1819344988627693
FULL_ALPHA_RISK,2022-11-30,28,0.2376581763020235,0.660322683244813,0.7927343585633507,6.077145192735176,0.1645509475724611
FULL_ALPHA_RISK,2022-12-30,28,0.2834579022803879,0.69272686468025,0.8270060737535334,5.342212526798713,0.18718835968872313
FULL_ALPHA_RISK,2023-01-31,28,0.29542825681016477,0.7039663581551345,0.9073955230268735,4.914086979459404,0.20349660154163762
FULL_ALPHA_RISK,2023-02-28,28,0.26519052327873405,0.6096948947876607,0.785110604526499,6.356636724915235,0.15731589569692372
FULL_ALPHA_RISK,2023-03-31,28,0.33094490320319064,0.6205348022736481,0.7919579004259303,5.769513098894324,0.1733248513105276
FULL_ALPHA_RISK,2023-04-28,28,0.18714301676676343,0.5014558429689648,0.7355414797885864,7.649488856590707,0.13072768896687942
FULL_ALPHA_RISK,2023-05-31,28,0.30771159483374866,0.6232329090035507,0.9087438657716618,5.312941553277728,0.18821965006994423
FULL_ALPHA_RISK,2023-06-30,28,0.21561834246893544,0.5472789169648247,0.8020222637100134,7.030013957395743,0.14224722825023356
FULL_ALPHA_RISK,2023-07-31,28,0.29210012127608737,0.6424794278511432,0.8466815914683331,5.684364009185386,0.17592117576990074
FULL_ALPHA_RISK,2023-08-31,28,0.2575583211596767,0.6660937533099986,0.8324296881934602,5.6451167880344775,0.17714425361750238
FULL_ALPHA_RISK,2023-09-29,28,0.33925998635242005,0.6496815628413992,0.8399603412494904,5.304441937110846,0.1885212453743375
FULL_ALPHA_RISK,2023-10-31,28,0.3385533877538477,0.8099867209158956,0.8942248429503076,4.048060551543645,0.2470318779245213
FULL_ALPHA_RISK,2023-11-30,28,0.38555190133304484,0.8099636902195132,0.9120382707366103,3.9310718064930836,0.25438354963352905
FULL_ALPHA_RISK,2023-12-29,28,0.39820478813536,0.7541698040764777,0.895097737358738,4.238577878068221,0.23592818836108329
FULL_ALPHA_RISK,2024-01-31,28,0.5214126538099969,0.8137253718298073,0.9062143718014061,3.0521992306553996,0.32763260994115045
FULL_ALPHA_RISK,2024-02-29,28,0.5001398458282543,0.7778619454991577,0.8890290358656491,3.3159429777481884,0.30157334028677607
FULL_ALPHA_RISK,2024-03-28,28,0.4689225070388405,0.8334629049800618,0.9403955049043256,3.4127165021601287,0.2930217026134563
FULL_ALPHA_RISK,2024-04-30,28,0.49294139308481133,0.7312728705313606,0.8843724319726269,3.5034555509672334,0.28543247814972855
FULL_ALPHA_RISK,2024-05-31,28,0.34088424910011483,0.7995170024430335,0.9398558529156172,3.9223057531812855,0.25495207740725584
FULL_ALPHA_RISK,2024-06-28,28,0.35587931275177925,0.7404214475067421,0.8626391011073633,4.644491451785262,0.2153088256014805
FULL_ALPHA_RISK,2024-07-31,28,0.42682495446827134,0.7813501056583765,0.8906898805264685,3.6893447395997847,0.27105084251586603
FULL_ALPHA_RISK,2024-08-30,28,0.24061087946446644,0.6139632420353142,0.7804915640347989,6.539604506805455,0.1529144459667779
FULL_ALPHA_RISK,2024-09-30,28,0.4239142340067829,0.6606553257059737,0.8113556763392308,4.416230112703298,0.22643747596473682
FULL_ALPHA_RISK,2024-10-31,28,0.19650620576471262,0.5096826341438991,0.7547806951019996,7.707030425406156,0.12975166112015193
FULL_ALPHA_RISK,2024-11-29,28,0.3581416547676323,0.7160611057045454,0.8266799229949591,4.8284477078654255,0.2071058983140739
FULL_ALPHA_RISK,2024-12-31,28,0.28479145111686427,0.676215579702202,0.8615239739773021,5.343117477970102,0.18715665603892148
FULL_ALPHA_RISK,2025-01-31,29,0.31682802636046287,0.7358628277582544,0.9259753060082518,4.668528730544153,0.2142002454557974
FULL_ALPHA_RISK,2025-02-28,29,0.20747733875578092,0.6053662527708553,0.8620000529143069,6.208260611329598,0.1610757122816457
FULL_ALPHA_RISK,2025-03-31,29,0.2098551560965509,0.5906626694593391,0.8813718682668845,6.064532457105181,0.16489317306372137
FULL_ALPHA_RISK,2025-04-30,29,0.22740308903387516,0.6574242309596281,0.8725529149088084,5.803808881201589,0.17230064264158979
FULL_ALPHA_RISK,2025-05-30,29,0.2321523676095118,0.6033019272507273,0.8459768655916161,6.213770533919146,0.16093288198225122
FULL_ALPHA_RISK,2025-06-30,29,0.31651805334940436,0.761132910745348,0.8994477141152499,4.68351487282497,0.2135148552217209
FULL_ALPHA_RISK,2025-07-31,29,0.2518481557161443,0.6865499003474153,0.8921897057254721,5.166985925628716,0.19353642808274546
FULL_ALPHA_RISK,2025-08-29,29,0.17715822319715333,0.49682913801495826,0.7317097492405805,7.724436514802646,0.12945928134481527
FULL_ALPHA_RISK,2025-09-30,29,0.26215459649551726,0.6704034794848258,0.8625654480793586,5.400825712832021,0.18515687288779994
FULL_ALPHA_RISK,2025-10-31,29,0.3833403972677852,0.713370672316492,0.8495888581034737,4.382902935979507,0.2281592849777579
FULL_ALPHA_RISK,2025-11-28,29,0.460409959052959,0.701848926419907,0.8828727457678024,3.805272266061127,0.26279328523188944
FULL_ALPHA_RISK,2025-12-31,29,0.621426426406746,0.8965821139529094,0.9524232285041722,2.3248900561012857,0.4301278666385393
FULL_ALPHA_RISK,2026-01-30,29,0.27296429625052065,0.6610370128817997,0.8035144280593823,5.575020773766692,0.17937152892873665
FULL_ALPHA_RISK,2026-02-27,29,0.46350060597578757,0.8019623598984782,0.9081205197085394,3.572070796182208,0.2799496586318473
FULL_ALPHA_RISK,2026-03-31,29,0.6424856023098139,0.9094337495727817,0.9575675964949736,2.1646015302213155,0.4619787919570384
FULL_ALPHA_RISK,2026-04-30,29,0.7022667504070467,0.9163581409919022,0.9547098840111892,1.883005082147383,0.531066012238054
FULL_ALPHA_RISK,2026-05-29,29,0.3929657697281698,0.837529991793924,0.9662230198607876,3.6442381911152886,0.27440577359570406
FULL_ALPHA_RISK,2026-06-30,29,0.3749720365660119,0.8053324250419489,0.9244897013856663,3.675034473473276,0.27210629103429873
FULL_ALPHA_RISK,2026-07-31,29,0.3802695863805569,0.7448111997426449,0.9365136895358832,4.270476992612671,0.23416587929869673
FULL_ALPHA_RISK,2026-08-31,58,0.3800481063505028,0.9894618976946998,1.468895475540883,2.019211119391619,0.4952429146196938
