date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2023-07-20,3.8887605199864193,-0.02711493011562438,-0.02711493011562437,0.0,0.0,0,15,0.0
2023-07-21,3.9134211581500375,0.006341516284398052,0.00634151628439811,0.0,0.0,0,15,0.0
2023-07-24,3.9155172750762333,0.0005356226282546839,0.0005356226282546638,0.0,0.0,0,15,0.0
2023-07-25,3.97139533830144,0.014270927517263665,0.014270927517263698,0.0,0.0,0,15,0.0
2023-07-26,3.917527925743468,-0.01356385047805675,-0.013563850478056798,0.0,0.0,0,15,0.0
2023-07-27,3.9353641778911177,0.004552935546532133,0.00455293554653216,0.0,0.0,0,15,0.0
2023-07-28,3.9907427612945763,0.014072035242526093,0.014072035242526147,0.0,0.0,0,15,0.0
2023-07-31,4.03746497928986,0.011707649625636973,0.01170764962563694,0.0,0.0,0,15,0.0
2023-08-01,4.064839123619154,0.006780032636743538,0.006780032636743617,0.0,0.0,0,15,0.0
2023-08-02,3.9549005345836448,-0.02704623373572157,-0.02704623373572153,0.0,0.0,0,15,0.0
2023-08-03,3.9372117481925635,-0.0044726248451514294,-0.004472624845151474,0.0,0.0,0,15,0.0
2023-08-04,3.908414355847206,-0.007314158899017098,-0.0073141588990170885,0.0,0.0,0,15,0.0
2023-08-07,3.9498869898106403,0.010611114940100697,0.010611114940100662,0.0,0.0,0,15,0.0
2023-08-08,3.902956278552086,-0.011881532656407567,-0.011881532656407554,0.0,0.0,0,15,0.0
2023-08-09,3.870385527951016,-0.008345148722279094,-0.008345148722279112,0.0,0.0,0,15,0.0
2023-08-10,3.8554765070356942,-0.00385207644242469,-0.0038520764424246554,0.0,0.0,0,15,0.0
2023-08-11,3.8076326798828593,-0.012409316219545552,-0.012409316219545519,0.0,0.0,0,15,0.0
2023-08-14,3.8808552547744606,0.019230472329556214,0.01923047232955617,0.0,0.0,0,15,0.0
2023-08-15,3.8282469423063454,-0.013555855350027124,-0.013555855350027138,0.0,0.0,0,15,0.0
2023-08-16,3.788661667655549,-0.010340313790454747,-0.010340313790454789,0.0,0.0,0,15,0.0
2023-08-17,3.747553024423177,-0.010850439241731014,-0.01085043924173096,0.0,0.0,0,15,0.0
2023-08-18,3.755466198526857,0.0021115576089540955,0.0021115576089542013,0.0,0.0,0,15,0.0
2023-08-21,3.837987891141023,0.02197375458912032,0.02197375458912038,0.0,0.0,0,15,0.0
2023-08-22,3.8310120995899344,-0.0018175647628253522,-0.0018175647628253936,0.0,0.0,0,15,0.0
2023-08-23,3.8718857443446346,0.010669150525281612,0.010669150525281603,0.0,0.0,0,15,0.0
2023-08-24,3.7705903121031934,-0.026161782379398923,-0.026161782379398958,0.0,0.0,0,15,0.0
2023-08-25,3.808393054796792,0.010025682867814023,0.010025682867813978,0.0,0.0,0,15,0.0
2023-08-28,3.840482785349587,0.008426055318102366,0.008426055318102466,0.0,0.0,0,15,0.0
2023-08-29,3.9300235963838386,0.023314988255077163,0.02331498825507709,0.0,0.0,0,15,0.0
2023-08-30,3.95888033680593,0.007342637954806053,0.007342637954806055,0.0,0.0,0,15,0.0
2023-08-31,3.9782576552056006,0.004894646150205295,0.0048946461502052075,0.0,0.0,0,15,0.0
2023-09-01,4.004657568874228,0.006636049234790553,0.006636049234790505,0.0,0.0,0,15,0.0
2023-09-05,4.002828013054472,-0.00045685699420983106,-0.000456856994209693,0.0,0.0,0,15,0.0
2023-09-06,3.994920516407591,-0.0019754774926857843,-0.0019754774926857657,0.0,0.0,0,15,0.0
2023-09-07,3.9548667286137396,-0.010026178901268779,-0.010026178901268805,0.0,0.0,0,15,0.0
2023-09-08,3.9458113354208444,-0.0022896835252067538,-0.0021762847243113194,0.056823063613064474,0.00011364612722612895,0,15,0.0
2023-09-11,3.9464707479915058,0.0001671171058641452,0.00016711710586412952,0.0,0.0,0,15,0.0
2023-09-12,3.885958452791578,-0.01533326839701643,-0.015333268397016445,0.0,0.0,0,15,0.0
2023-09-13,3.884621147096124,-0.00034413792934240295,-0.0003441379293424555,0.0,0.0,0,15,0.0
2023-09-14,3.904980115878176,0.005240914882335801,0.00524091488233573,0.0,0.0,0,15,0.0
2023-09-15,3.7941435782607242,-0.028383380792843305,-0.028383380792843332,0.0,0.0,0,15,0.0
2023-09-18,3.8144813723207527,0.005360312186538652,0.005360312186538617,0.0,0.0,0,15,0.0
2023-09-19,3.8032379941128913,-0.002947550953963818,-0.002947550953963772,0.0,0.0,0,15,0.0
2023-09-20,3.769187234024827,-0.008953097371443008,-0.008953097371442977,0.0,0.0,0,15,0.0
2023-09-21,3.6877152359561416,-0.02161526955552373,-0.021615269555523783,0.0,0.0,0,15,0.0
2023-09-22,3.7327106925412927,0.012201445530944044,0.012201445530944108,0.0,0.0,0,15,0.0
2023-09-25,3.7506845357623186,0.004815225368775877,0.004815225368775939,0.0,0.0,0,15,0.0
2023-09-26,3.6773496130239307,-0.019552410243823037,-0.01955241024382302,0.0,0.0,0,15,0.0
2023-09-27,3.708241032944459,0.008400457713109821,0.008400457713109814,0.0,0.0,0,15,0.0
2023-09-28,3.7719662923579005,0.017184767345838292,0.01718476734583834,0.0,0.0,0,15,0.0
2023-09-29,3.76327685328054,-0.0023036894828476484,-0.0023036894828477,0.0,0.0,0,15,0.0
2023-10-02,3.7744036965917376,0.0029566900722433065,0.0029566900722432375,0.0,0.0,0,15,0.0
2023-10-03,3.699475894322611,-0.019851560217786446,-0.01985156021778632,0.0,0.0,0,15,0.0
2023-10-04,3.7482762782152332,0.013191161474389812,0.013191161474389822,0.0,0.0,0,15,0.0
2023-10-05,3.7282162262799146,-0.0053518071898559505,-0.005351807189855916,0.0,0.0,0,15,0.0
2023-10-06,3.80250019389315,0.01992480132713692,0.019924801327136834,0.0,0.0,0,15,0.0
2023-10-09,3.819821269438972,0.0045551807133736855,0.004555180713373608,0.0,0.0,0,15,0.0
2023-10-10,3.8672633116508517,0.01241996388455302,0.012419963884553057,0.0,0.0,0,15,0.0
2023-10-11,3.9055374533132543,0.00989695776522237,0.009896957765222337,0.0,0.0,0,15,0.0
2023-10-12,3.877199689349893,-0.007255791117640187,-0.0072557911176401825,0.0,0.0,0,15,0.0
2023-10-13,3.8119994881341492,-0.016816312400632638,-0.016816312400632607,0.0,0.0,0,15,0.0
2023-10-16,3.8715432171294664,0.015620077909417995,0.015620077909418061,0.0,0.0,0,15,0.0
2023-10-17,3.872680537989406,0.00029376421652926865,0.0002937642165293112,0.0,0.0,0,15,0.0
