horizon_skill_beta,uncertainty_z,entry_hurdle_bps,sparsity_bps,rebalance_extra_edge_bps,cagr_20bps,robust_excess_cagr_20bps,excess_vs_spy_20bps,excess_vs_qqq_20bps,excess_vs_uew_20bps,cagr_40bps,robust_excess_cagr_40bps,max_drawdown_20bps,annual_turnover_20bps,median_holdings_20bps,max_holdings_20bps,median_max_name_weight_20bps,p95_max_name_weight_20bps,mean_cash_weight_20bps,execution_blocked_rate_20bps,target_deviation_rate_20bps,qualified,return_first_rank
0.0,0.5,0.0,0.0,0.0,0.017674047480896293,-0.23148199952246706,-0.008691969559678991,0.09093632063248402,-0.23148199952246706,0.012176059352821733,-0.23697998765054162,-0.030203103062161007,3.644931296404136,146.0,168,0.20032518611101238,0.22784270751752325,0.0020314149540569264,0.4947996516549806,0.988743490255921,False,69
0.0,0.5,100.0,0.0,0.0,0.017674047480896293,-0.23148199952246706,-0.008691969559678991,0.09093632063248402,-0.23148199952246706,0.012176059352821733,-0.23697998765054162,-0.030203103062161007,3.644931296404136,146.0,168,0.20032518611101238,0.22784270751752325,0.0020314149540569264,0.4947996516549806,0.988743490255921,False,70
0.0,0.5,250.0,0.0,0.0,0.017674047480896293,-0.23148199952246706,-0.008691969559678991,0.09093632063248402,-0.23148199952246706,0.012176059352821733,-0.23697998765054162,-0.030203103062161007,3.644931296404136,146.0,168,0.20032518611101238,0.22784270751752325,0.0020314149540569264,0.4947996516549806,0.988743490255921,False,71
1.5,1.0,0.0,0.0,0.0,0.01765789045832311,-0.23149815654504025,-0.008708126582252174,0.09092016360991084,-0.23149815654504025,0.011146190503777742,-0.23800985649958561,-0.03206794075750952,3.706544605854951,143.0,168,0.15255197987245053,0.2419601239781606,0.002063054227818566,0.49439780690173435,0.9879850758186836,False,72
0.75,0.5,250.0,0.0,50.0,0.017526868337475632,-0.23162917866588772,-0.008839148703099653,0.09078914148906336,-0.23162917866588772,0.007686042131743731,-0.24147000487161963,-0.03360927355169774,4.857649855685205,144.0,168,0.1520116536719442,0.2514329411392589,0.0020609992931523266,0.49073876573242486,0.9806999836001988,False,73
0.75,1.0,0.0,0.0,0.0,0.017395462451611943,-0.23176058455175141,-0.008970554588963342,0.09065773560319967,-0.23176058455175141,0.010392528097816767,-0.2387635189055466,-0.03037783588775511,3.5825656025936317,143.0,168,0.19125112764531618,0.2298823897457503,0.002033194630749822,0.49493004803663915,0.9890110968964243,False,74
0.0,1.0,0.0,250.0,50.0,0.017375916524936752,-0.2317801304784266,-0.008990100515638533,0.09063818967652448,-0.2317801304784266,0.0088283648133487,-0.24032768219001466,-0.035279332529498775,4.217542475896815,138.0,166,0.15201387141041572,0.24601794429453747,0.002056192694063706,0.4934398491325542,0.9861041050263563,False,75
0.75,1.0,0.0,250.0,50.0,0.017179213005080296,-0.23197683399828306,-0.009186804035494989,0.09044148615666803,-0.23197683399828306,0.007627469461845671,-0.24152857754151769,-0.03870901360794987,4.716371022226045,138.0,168,0.14856150013044872,0.2469081413156574,0.0020520519763864557,0.49187840662151233,0.98303441323674,False,76
0.75,0.5,250.0,250.0,50.0,0.017099129590929296,-0.23205691741243406,-0.009266887449645989,0.09036140274251703,-0.23205691741243406,0.005013040035481753,-0.2441430069678816,-0.040057505886509914,5.975225804362479,139.0,168,0.14796081476631975,0.25563350320501815,0.0020494238966639483,0.4874326427913305,0.974175238725766,False,77
1.5,1.0,0.0,250.0,50.0,0.01607486715394879,-0.23308117984941457,-0.010291149886626494,0.08933714030553652,-0.23308117984941457,0.0048252520699905155,-0.24433079493337284,-0.046190746068582644,5.5654667085408125,133.0,162,0.15344757571865594,0.2486327423296846,0.0020447661039917917,0.4889990254204593,0.9773488676662326,False,78
0.0,1.0,0.0,0.0,0.0,0.015797799745102203,-0.23335824725826115,-0.010568217295473081,0.08906007289668993,-0.23335824725826115,0.008903727745102952,-0.2402523192582604,-0.0314581034911291,3.75392002819816,140.0,164,0.16531847981828893,0.2381411385594723,0.0020964383155403997,0.4944992699778149,0.9881690291888756,False,79
1.5,1.0,0.0,250.0,0.0,0.01529322721838855,-0.2338628197849748,-0.011072789822186735,0.08855550036997628,-0.2338628197849748,0.0032705172018940853,-0.24588552980146927,-0.04404347353633242,5.7055185108026505,133.0,162,0.17821384813012464,0.23671960152479415,0.002110449606998827,0.48862604188989767,0.9765645293109938,False,80
