date,segment,v13_ideal_nav,byma_model_nav,personal_portfolio_nav,v13_ideal_index_100,byma_model_index_100,v13_ideal_value_usd,byma_model_value_usd
2023-10-09,PRE2025,3.4980390330,3.0699463994,,349.8039032993,306.9946399373,3498.0390329930,3069.9463993734
2023-10-10,PRE2025,3.5321984460,3.1025394361,,353.2198445979,310.2539436097,3532.1984459792,3102.5394360970
2023-10-11,PRE2025,3.5471342466,3.1143414851,,354.7134246610,311.4341485145,3547.1342466098,3114.3414851448
2023-10-12,PRE2025,3.5328252275,3.1050319817,,353.2825227461,310.5031981737,3532.8252274609,3105.0319817371
2023-10-13,PRE2025,3.4928452625,3.0878334867,,349.2845262469,308.7833486695,3492.8452624686,3087.8334866948
2023-10-16,PRE2025,3.5396099629,3.1254211296,,353.9609962909,312.5421129582,3539.6099629086,3125.4211295818
2023-10-17,PRE2025,3.5565385345,3.1384252476,,355.6538534543,313.8425247581,3556.5385345428,3138.4252475815
2023-10-18,PRE2025,3.4997643094,3.0877219142,,349.9764309441,308.7721914175,3499.7643094409,3087.7219141751
2023-10-19,PRE2025,3.4635219027,3.0632890296,,346.3521902682,306.3289029614,3463.5219026820,3063.2890296137
2023-10-20,PRE2025,3.4155241076,3.0321271230,,341.5524107560,303.2127123046,3415.5241075603,3032.1271230464
2023-10-23,PRE2025,3.3963297564,3.0092106802,,339.6329756415,300.9210680214,3396.3297564155,3009.2106802135
2023-10-24,PRE2025,3.4365560739,3.0370941047,,343.6556073855,303.7094104667,3436.5560738554,3037.0941046666
2023-10-25,PRE2025,3.3656463743,2.9953073115,,336.5646374285,299.5307311481,3365.6463742851,2995.3073114808
2023-10-26,PRE2025,3.3805997979,3.0104715689,,338.0599797906,301.0471568877,3380.5997979057,3010.4715688765
2023-10-27,PRE2025,3.3922690822,3.0036914862,,339.2269082241,300.3691486243,3392.2690822409,3003.6914862430
2023-10-30,PRE2025,3.3782908918,3.0007939943,,337.8290891793,300.0793994336,3378.2908917928,3000.7939943360
2023-10-31,PRE2025,3.4205679127,2.9990439492,,342.0567912718,299.9043949173,3420.5679127181,2999.0439491727
2023-11-01,PRE2025,3.4667259670,3.0391518696,,346.6725966978,303.9151869554,3466.7259669779,3039.1518695541
2023-11-02,PRE2025,3.5362114184,3.1130685627,,353.6211418419,311.3068562675,3536.2114184191,3113.0685626750
2023-11-03,PRE2025,3.5685695238,3.1514088165,,356.8569523824,315.1408816546,3568.5695238240,3151.4088165465
2023-11-06,PRE2025,3.5507345889,3.1455337830,,355.0734588950,314.5533783043,3550.7345889500,3145.5337830430
2023-11-07,PRE2025,3.5822345074,3.1572789901,,358.2234507384,315.7278990134,3582.2345073840,3157.2789901340
2023-11-08,PRE2025,3.5837422136,3.1502732815,,358.3742213613,315.0273281522,3583.7422136133,3150.2732815219
2023-11-09,PRE2025,3.5622234067,3.1321839373,,356.2223406716,313.2183937305,3562.2234067157,3132.1839373052
2023-11-10,PRE2025,3.6384173477,3.2040099133,,363.8417347723,320.4009913302,3638.4173477229,3204.0099133016
2023-11-13,PRE2025,3.6289622156,3.1844130102,,362.8962215644,318.4413010206,3628.9622156438,3184.4130102061
2023-11-14,PRE2025,3.7418060647,3.2875329793,,374.1806064714,328.7532979325,3741.8060647136,3287.5329793253
2023-11-15,PRE2025,3.7942382117,3.3539707410,,379.4238211694,335.3970740985,3794.2382116944,3353.9707409847
2023-11-16,PRE2025,3.7698451109,3.3365765286,,376.9845110949,333.6576528617,3769.8451109494,3336.5765286168
2023-11-17,PRE2025,3.8174810882,3.3882380175,,381.7481088221,338.8238017502,3817.4810882211,3388.2380175021
2023-11-20,PRE2025,3.9691058060,3.5737980222,,396.9105805958,357.3798022186,3969.1058059581,3573.7980221864
2023-11-21,PRE2025,3.9481741839,3.5504380259,,394.8174183932,355.0438025906,3948.1741839321,3550.4380259058
2023-11-22,PRE2025,3.9556819599,3.5540279657,,395.5681959886,355.4027965729,3955.6819598859,3554.0279657286
2023-11-24,PRE2025,3.9852257424,3.5907226844,,398.5225742362,359.0722684444,3985.2257423618,3590.7226844440
2023-11-27,PRE2025,4.0101758935,3.6264049564,,401.0175893499,362.6404956404,4010.1758934987,3626.4049564038
2023-11-28,PRE2025,4.0171879778,3.6391911609,,401.7187977755,363.9191160900,4017.1879777548,3639.1911608998
2023-11-29,PRE2025,4.0363118965,3.6556912836,,403.6311896467,365.5691283626,4036.3118964668,3655.6912836259
2023-11-30,PRE2025,4.0488289610,3.6520700880,,404.8828960985,365.2070087960,4048.8289609848,3652.0700879595
2023-12-01,PRE2025,4.0838964474,3.6737801426,,408.3896447449,367.3780142589,4083.8964474495,3673.7801425892
2023-12-04,PRE2025,4.0381559097,3.6099875690,,403.8155909748,360.9987568984,4038.1559097480,3609.9875689838
2023-12-05,PRE2025,4.0363029000,3.6139116287,,403.6302899957,361.3911628735,4036.3028999571,3613.9116287351
2023-12-06,PRE2025,3.9919539527,3.5776202878,,399.1953952703,357.7620287758,3991.9539527032,3577.6202877580
2023-12-07,PRE2025,4.0229654990,3.6130485678,,402.2965499011,361.3048567783,4022.9654990107,3613.0485677828
2023-12-08,PRE2025,4.0516797671,3.6480212848,,405.1679767148,364.8021284802,4051.6797671484,3648.0212848019
2023-12-11,PRE2025,4.1221852522,3.7114203339,,412.2185252169,371.1420333909,4122.1852521694,3711.4203339093
2023-12-12,PRE2025,4.1370867885,3.7409869961,,413.7086788507,374.0986996081,4137.0867885066,3740.9869960811
2023-12-13,PRE2025,4.2069495023,3.8123719962,,420.6949502278,381.2371996223,4206.9495022784,3812.3719962231
2023-12-14,PRE2025,4.2540963075,3.8461971466,,425.4096307544,384.6197146643,4254.0963075436,3846.1971466435
2023-12-15,PRE2025,4.2777884468,3.8655686698,,427.7788446767,386.5568669807,4277.7884467674,3865.5686698070
2023-12-18,PRE2025,4.3179221627,3.9127632376,,431.7922162721,391.2763237592,4317.9221627209,3912.7632375923
2023-12-19,PRE2025,4.3548445884,3.9477085781,,435.4844588408,394.7708578053,4354.8445884079,3947.7085780534
2023-12-20,PRE2025,4.2822287632,3.8712429690,,428.2228763187,387.1242968986,4282.2287631865,3871.2429689857
2023-12-21,PRE2025,4.3299467660,3.9242952561,,432.9946765967,392.4295256064,4329.9467659668,3924.2952560640
2023-12-22,PRE2025,4.3400038983,3.9312793235,,434.0003898328,393.1279323488,4340.0038983285,3931.2793234880
2023-12-26,PRE2025,4.3681280131,3.9544687772,,436.8128013124,395.4468777201,4368.1280131236,3954.4687772015
2023-12-27,PRE2025,4.3601991198,3.9505525009,,436.0199119750,395.0552500906,4360.1991197500,3950.5525009055
2023-12-28,PRE2025,4.3364234118,3.9381632843,,433.6423411751,393.8163284321,4336.4234117506,3938.1632843208
2023-12-29,PRE2025,4.3287018464,3.9310517599,,432.8701846401,393.1051759896,4328.7018464010,3931.0517598965
2024-01-02,PRE2025,4.2669761627,3.8671695265,,426.6976162686,386.7169526490,4266.9761626855,3867.1695264903
2024-01-03,PRE2025,4.2558443854,3.8488221032,,425.5844385406,384.8822103192,4255.8443854055,3848.8221031923
2024-01-04,PRE2025,4.2236814999,3.8283713856,,422.3681499852,382.8371385558,4223.6814998516,3828.3713855582
2024-01-05,PRE2025,4.2308604400,3.8342479133,,423.0860439998,383.4247913294,4230.8604399980,3834.2479132938
2024-01-08,PRE2025,4.3105842337,3.9062499565,,431.0584233736,390.6249956476,4310.5842337357,3906.2499564763
2024-01-09,PRE2025,4.2895420762,3.8966329219,,428.9542076232,389.6632921876,4289.5420762317,3896.6329218761
2024-01-10,PRE2025,4.3213114415,3.9376243044,,432.1311441525,393.7624304386,4321.3114415251,3937.6243043857
2024-01-11,PRE2025,4.3542986306,3.9683881847,,435.4298630626,396.8388184729,4354.2986306256,3968.3881847290
2024-01-12,PRE2025,4.3701810063,3.9899616145,,437.0181006323,398.9961614539,4370.1810063234,3989.9616145391
2024-01-16,PRE2025,4.3734371893,3.9931769943,,437.3437189276,399.3176994301,4373.4371892758,3993.1769943011
2024-01-17,PRE2025,4.3494445101,3.9706468230,,434.9444510053,397.0646823013,4349.4445100525,3970.6468230131
2024-01-18,PRE2025,4.4094692781,4.0278166857,,440.9469278126,402.7816685722,4409.4692781261,4027.8166857220
2024-01-19,PRE2025,4.4802516487,4.0969487900,,448.0251648656,409.6948790010,4480.2516486564,4096.9487900104
2024-01-22,PRE2025,4.5027074900,4.1073830645,,450.2707490007,410.7383064474,4502.7074900073,4107.3830644738
2024-01-23,PRE2025,4.5035142107,4.1100440346,,450.3514210709,411.0044034567,4503.5142107095,4110.0440345672
2024-01-24,PRE2025,4.5417834534,4.1517822558,,454.1783453359,415.1782255814,4541.7834533594,4151.7822558139
2024-01-25,PRE2025,4.5616362200,4.1837835118,,456.1636220013,418.3783511815,4561.6362200133,4183.7835118146
2024-01-26,PRE2025,4.5552096294,4.1843126400,,455.5209629368,418.4312640035,4555.2096293679,4184.3126400351
2024-01-29,PRE2025,4.6124359791,4.2187002411,,461.2435979100,421.8700241078,4612.4359790997,4218.7002410777
2024-01-30,PRE2025,4.6233286408,4.2179441272,,462.3328640793,421.7944127203,4623.3286407931,4217.9441272031
2024-01-31,PRE2025,4.5561404057,4.1668770779,,455.6140405682,416.6877077914,4556.1404056824,4166.8770779144
2024-02-01,PRE2025,4.6058362118,4.2186650743,,460.5836211782,421.8665074342,4605.8362117825,4218.6650743423
2024-02-02,PRE2025,4.6533393198,4.2656822718,,465.3339319790,426.5682271783,4653.3393197902,4265.6822717830
2024-02-05,PRE2025,4.6592980435,4.2601073018,,465.9298043492,426.0107301787,4659.2980434920,4260.1073017867
2024-02-06,PRE2025,4.6550972531,4.2804321529,,465.5097253148,428.0432152949,4655.0972531476,4280.4321529495
2024-02-07,PRE2025,4.7043045607,4.3113963892,,470.4304560712,431.1396389210,4704.3045607124,4311.3963892098
2024-02-08,PRE2025,4.7308164826,4.2885404019,,473.0816482597,428.8540401886,4730.8164825966,4288.5404018858
2024-02-09,PRE2025,4.7601843958,4.3073528184,,476.0184395842,430.7352818434,4760.1843958418,4307.3528184340
2024-02-12,PRE2025,4.7473898567,4.3150007524,,474.7389856705,431.5000752430,4747.3898567046,4315.0007524304
2024-02-13,PRE2025,4.6726534917,4.2600943519,,467.2653491730,426.0094351924,4672.6534917297,4260.0943519244
2024-02-14,PRE2025,4.7276879178,4.3044321309,,472.7687917846,430.4432130864,4727.6879178455,4304.4321308639
2024-02-15,PRE2025,4.7552575405,4.3319120031,,475.5257540521,433.1912003107,4755.2575405212,4331.9120031074
2024-02-16,PRE2025,4.7326528949,4.3216070505,,473.2652894873,432.1607050497,4732.6528948729,4321.6070504970
2024-02-20,PRE2025,4.6916827638,4.2891740236,,469.1682763835,428.9174023619,4691.6827638349,4289.1740236189
2024-02-21,PRE2025,4.6264186858,4.2101114716,,462.6418685828,421.0111471613,4626.4186858282,4210.1114716132
2024-02-22,PRE2025,4.7473206737,4.2964910560,,474.7320673688,429.6491056024,4747.3206736879,4296.4910560238
2024-02-23,PRE2025,4.7138204583,4.2564489301,,471.3820458307,425.6448930148,4713.8204583070,4256.4489301477
2024-02-26,PRE2025,4.7226601370,4.2459682454,,472.2660136971,424.5968245398,4722.6601369707,4245.9682453985
2024-02-27,PRE2025,4.7280378848,4.2543431395,,472.8037884771,425.4343139474,4728.0378847709,4254.3431394743
2024-02-28,PRE2025,4.7264057821,4.2549838398,,472.6405782140,425.4983839763,4726.4057821401,4254.9838397634
2024-02-29,PRE2025,4.7646698310,4.2776810287,,476.4669831047,427.7681028721,4764.6698310471,4277.6810287210
2024-03-01,PRE2025,4.8260075184,4.3341591770,,482.6007518408,433.4159176980,4826.0075184081,4334.1591769802
2024-03-04,PRE2025,4.8126061873,4.3215518927,,481.2606187272,432.1551892672,4812.6061872716,4321.5518926720
2024-03-05,PRE2025,4.7520041736,4.2861911536,,475.2004173624,428.6191153572,4752.0041736243,4286.1911535719
2024-03-06,PRE2025,4.8029410739,4.3307410134,,480.2941073871,433.0741013399,4802.9410738712,4330.7410133990
2024-03-07,PRE2025,4.8476750309,4.3188117642,,484.7675030888,431.8811764157,4847.6750308881,4318.8117641574
2024-03-08,PRE2025,4.7914828697,4.2789087158,,479.1482869660,427.8908715751,4791.4828696600,4278.9087157512
2024-03-11,PRE2025,4.7779278321,4.2683300786,,477.7927832054,426.8330078598,4777.9278320543,4268.3300785979
2024-03-12,PRE2025,4.8612789390,4.3281725023,,486.1278939002,432.8172502313,4861.2789390015,4328.1725023129
2024-03-13,PRE2025,4.8634012242,4.3480006195,,486.3401224180,434.8000619459,4863.4012241804,4348.0006194585
2024-03-14,PRE2025,4.8432240944,4.3335536657,,484.3224094376,433.3553665701,4843.2240943757,4333.5536657015
2024-03-15,PRE2025,4.7944947526,4.3050984321,,479.4494752617,430.5098432131,4794.4947526172,4305.0984321311
2024-03-18,PRE2025,4.8648984304,4.3812404338,,486.4898430376,438.1240433754,4864.8984303757,4381.2404337542
2024-03-19,PRE2025,4.8768391955,4.3994961670,,487.6839195503,439.9496167007,4876.8391955025,4399.4961670073
2024-03-20,PRE2025,4.9648755211,4.4771729699,,496.4875521074,447.7172969932,4964.8755210735,4477.1729699320
2024-03-21,PRE2025,5.0240389129,4.5339364398,,502.4038912930,453.3936439832,5024.0389129298,4533.9364398320
2024-03-22,PRE2025,5.0093771771,4.5173486840,,500.9377177110,451.7348684001,5009.3771771098,4517.3486840013
2024-03-25,PRE2025,4.9982769754,4.5116064224,,499.8276975371,451.1606422444,4998.2769753710,4511.6064224440
2024-03-26,PRE2025,4.9906075147,4.5062103329,,499.0607514697,450.6210332939,4990.6075146974,4506.2103329390
2024-03-27,PRE2025,5.0211464077,4.5496956247,,502.1146407671,454.9695624668,5021.1464076706,4549.6956246677
2024-03-28,PRE2025,5.0228254613,4.5465338898,,502.2825461310,454.6533889762,5022.8254613101,4546.5338897622
2024-04-01,PRE2025,5.0433098215,4.5552790557,,504.3309821519,455.5279055715,5043.3098215190,4555.2790557148
2024-04-02,PRE2025,4.9939282971,4.5296726898,,499.3928297133,452.9672689798,4993.9282971331,4529.6726897975
2024-04-03,PRE2025,5.0376212743,4.5770323211,,503.7621274272,457.7032321128,5037.6212742721,4577.0323211279
2024-04-04,PRE2025,4.9582464652,4.5037861411,,495.8246465177,450.3786141085,4958.2464651766,4503.7861410852
2024-04-05,PRE2025,5.0335708383,4.5666132183,,503.3570838301,456.6613218287,5033.5708383009,4566.6132182867
2024-04-08,PRE2025,5.0620436804,4.5976761108,,506.2043680421,459.7676110820,5062.0436804210,4597.6761108200
2024-04-09,PRE2025,5.0552924627,4.5909504463,,505.5292462698,459.0950446343,5055.2924626977,4590.9504463429
2024-04-10,PRE2025,4.9969604457,4.5461620101,,499.6960445737,454.6162010099,4996.9604457365,4546.1620100991
2024-04-11,PRE2025,5.0309738391,4.5665748779,,503.0973839116,456.6574877889,5030.9738391159,4566.5748778888
2024-04-12,PRE2025,4.9240198198,4.4855999400,,492.4019819848,448.5599939957,4924.0198198484,4485.5999399574
2024-04-15,PRE2025,4.8476552728,4.4167127583,,484.7655272775,441.6712758290,4847.6552727753,4416.7127582899
2024-04-16,PRE2025,4.8524148230,4.4218183180,,485.2414823016,442.1818318007,4852.4148230157,4421.8183180069
2024-04-17,PRE2025,4.7969960997,4.3775909148,,479.6996099685,437.7590914841,4796.9960996846,4377.5909148410
2024-04-18,PRE2025,4.7545344276,4.3441112346,,475.4534427550,434.4111234589,4754.5344275503,4344.1112345887
2024-04-19,PRE2025,4.7111451412,4.3200013817,,471.1145141201,432.0001381651,4711.1451412010,4320.0013816510
2024-04-22,PRE2025,4.7642406270,4.3743402072,,476.4240627040,437.4340207220,4764.2406270405,4374.3402072196
2024-04-23,PRE2025,4.8374485272,4.4283381878,,483.7448527195,442.8338187817,4837.4485271953,4428.3381878173
2024-04-24,PRE2025,4.8398477532,4.3850186078,,483.9847753192,438.5018607789,4839.8477531919,4385.0186077895
2024-04-25,PRE2025,4.8632643426,4.3856777755,,486.3264342583,438.5677775502,4863.2643425831,4385.6777755023
2024-04-26,PRE2025,4.9286221862,4.4366290172,,492.8622186248,443.6629017187,4928.6221862480,4436.6290171874
2024-04-29,PRE2025,4.9502244809,4.4544770552,,495.0224480933,445.4477055164,4950.2244809333,4454.4770551639
2024-04-30,PRE2025,4.8505095422,4.3663466248,,485.0509542225,436.6346624843,4850.5095422246,4366.3466248427
2024-05-01,PRE2025,4.8254638730,4.3452303586,,482.5463872992,434.5230358572,4825.4638729924,4345.2303585722
2024-05-02,PRE2025,4.8864654702,4.3939449668,,488.6465470169,439.3944966818,4886.4654701694,4393.9449668182
2024-05-03,PRE2025,4.9598458857,4.4820994686,,495.9845885726,448.2099468637,4959.8458857256,4482.0994686370
2024-05-06,PRE2025,5.0068581739,4.5276303761,,500.6858173905,452.7630376120,5006.8581739053,4527.6303761197
2024-05-07,PRE2025,5.0039726014,4.5375130255,,500.3972601396,453.7513025502,5003.9726013956,4537.5130255024
2024-05-08,PRE2025,5.0073519397,4.5207429292,,500.7351939659,452.0742929249,5007.3519396587,4520.7429292490
2024-05-09,PRE2025,5.0150162170,4.5173195993,,501.5016216989,451.7319599272,5015.0162169887,4517.3195992719
2024-05-10,PRE2025,4.9952569122,4.4787406012,,499.5256912186,447.8740601151,4995.2569121857,4478.7406011514
2024-05-13,PRE2025,5.0111658657,4.4949033050,,501.1165865709,449.4903304977,5011.1658657089,4494.9033049769
2024-05-14,PRE2025,5.0349426047,4.5176906390,,503.4942604671,451.7690638960,5034.9426046713,4517.6906389597
2024-05-15,PRE2025,5.1119044303,4.5678529331,,511.1904430341,456.7852933052,5111.9044303410,4567.8529330523
2024-05-16,PRE2025,5.0967352909,4.5619896189,,509.6735290908,456.1989618883,5096.7352909077,4561.9896188829
2024-05-17,PRE2025,5.0985205203,4.5536140107,,509.8520520327,455.3614010736,5098.5205203272,4553.6140107356
2024-05-20,PRE2025,5.1418821251,4.5949146173,,514.1882125105,459.4914617258,5141.8821251050,4594.9146172580
2024-05-21,PRE2025,5.1360829140,4.5967565720,,513.6082913951,459.6756571972,5136.0829139511,4596.7565719717
2024-05-22,PRE2025,5.0831283052,4.5259842872,,508.3128305208,452.5984287155,5083.1283052081,4525.9842871549
2024-05-23,PRE2025,5.0222189024,4.4814526390,,502.2218902353,448.1452639021,5022.2189023529,4481.4526390209
2024-05-24,PRE2025,5.0419180943,4.5030884148,,504.1918094296,450.3088414802,5041.9180942960,4503.0884148016
2024-05-28,PRE2025,5.0370047954,4.5087766806,,503.7004795426,450.8776680603,5037.0047954264,4508.7766806029
2024-05-29,PRE2025,4.9935003325,4.4766894087,,499.3500332531,447.6689408693,4993.5003325311,4476.6894086935
2024-05-30,PRE2025,4.9260115262,4.4441690052,,492.6011526196,444.4169005189,4926.0115261961,4444.1690051887
2024-05-31,PRE2025,4.9136799677,4.4523853437,,491.3679967733,445.2385343691,4913.6799677331,4452.3853436915
2024-06-03,PRE2025,4.8811473255,4.4112041881,,488.1147325533,441.1204188145,4881.1473255330,4411.2041881455
2024-06-04,PRE2025,4.8323889032,4.3508024093,,483.2388903207,435.0802409256,4832.3889032065,4350.8024092555
2024-06-05,PRE2025,4.8962824022,4.3923955405,,489.6282402184,439.2395540451,4896.2824021843,4392.3955404508
2024-06-06,PRE2025,4.9160228930,4.4182052097,,491.6022892969,441.8205209701,4916.0228929694,4418.2052097006
2024-06-07,PRE2025,4.8721125906,4.3724155648,,487.2112590640,437.2415564784,4872.1125906401,4372.4155647843
2024-06-10,PRE2025,4.9042503720,4.3990724026,,490.4250371978,439.9072402588,4904.2503719780,4399.0724025875
2024-06-11,PRE2025,4.8822625935,4.3791408653,,488.2262593504,437.9140865328,4882.2625935038,4379.1408653278
2024-06-12,PRE2025,4.9065830251,4.3911568959,,490.6583025145,439.1156895933,4906.5830251445,4391.1568959333
2024-06-13,PRE2025,4.9173298484,4.4018858492,,491.7329848392,440.1885849162,4917.3298483919,4401.8858491617
2024-06-14,PRE2025,4.9222745004,4.4089332190,,492.2274500382,440.8933218968,4922.2745003822,4408.9332189678
2024-06-17,PRE2025,4.9628787915,4.4316841366,,496.2878791468,443.1684136570,4962.8787914677,4431.6841365705
2024-06-18,PRE2025,4.9803029775,4.4499461879,,498.0302977511,444.9946187875,4980.3029775111,4449.9461878750
2024-06-20,PRE2025,4.9827905862,4.4871566778,,498.2790586179,448.7156677797,4982.7905861787,4487.1566777972
2024-06-21,PRE2025,4.9876415811,4.4897464756,,498.7641581114,448.9746475612,4987.6415811139,4489.7464756120
2024-06-24,PRE2025,4.9714835524,4.4809576679,,497.1483552360,448.0957667881,4971.4835523601,4480.9576678811
